"connection","connection_type","connection_transport","connection_protocol","connection_timestamp","connection_root","connection_parent","local_host","local_port","remote_host","remote_hostname","remote_port"
"2898","accept","tcp","smbd","1.64789158E9","2898","","10.1.0.4","445","187.18.123.101","","53858"
"2899","accept","tcp","smbd","1.64789158E9","2899","","10.1.0.4","445","187.18.123.101","","28165"
"2900","accept","tcp","smbd","1.64789158E9","2900","","10.1.0.4","445","187.18.123.101","","53957"
"2901","accept","tcp","smbd","1.64789158E9","2901","","10.1.0.4","445","187.18.123.101","","54002"
"2902","accept","tcp","smbd","1.64789158E9","2902","","10.1.0.4","445","187.18.123.101","","54054"
"2903","accept","tcp","smbd","1.64789158E9","2903","","10.1.0.4","445","187.18.123.101","","54103"
"2904","accept","tcp","smbd","1.64789158E9","2904","","10.1.0.4","445","187.18.123.101","","54156"
"2905","accept","tcp","smbd","1.64789158E9","2905","","10.1.0.4","445","187.18.123.101","","28176"
"2906","accept","tcp","smbd","1.64789158E9","2906","","10.1.0.4","445","187.18.123.101","","54255"
"2907","accept","tcp","smbd","1.64789158E9","2907","","10.1.0.4","445","187.18.123.101","","54319"
"2908","accept","tcp","smbd","1.64789158E9","2908","","10.1.0.4","445","187.18.123.101","","54368"
"2909","accept","tcp","smbd","1.64789158E9","2909","","10.1.0.4","445","187.18.123.101","","54422"
"2910","accept","tcp","smbd","1.64789158E9","2910","","10.1.0.4","445","187.18.123.101","","54469"
"2911","accept","tcp","smbd","1.64789158E9","2911","","10.1.0.4","445","187.18.123.101","","54527"
"2912","accept","tcp","smbd","1.64789158E9","2912","","10.1.0.4","445","187.18.123.101","","54571"
"2913","accept","tcp","smbd","1.64789171E9","2913","","10.1.0.4","445","187.18.123.101","","51439"
"2914","accept","tcp","smbd","1.64789171E9","2914","","10.1.0.4","445","187.18.123.101","","51503"
"2915","accept","tcp","smbd","1.64789171E9","2915","","10.1.0.4","445","187.18.123.101","","51541"
"2916","accept","tcp","smbd","1.64789171E9","2916","","10.1.0.4","445","187.18.123.101","","51609"
"2917","accept","tcp","httpd","1.64789248E9","2917","","10.1.0.4","80","162.142.125.220","","39020"
"2918","accept","tcp","httpd","1.64789248E9","2918","","10.1.0.4","80","162.142.125.220","","60426"
"2919","accept","tcp","httpd","1.64789248E9","2919","","10.1.0.4","80","162.142.125.220","","54636"
"2920","accept","tcp","httpd","1.64789248E9","2920","","10.1.0.4","80","162.142.125.220","","55898"
"2921","accept","tcp","httpd","1.64789261E9","2921","","10.1.0.4","80","209.17.97.98","","45685"
"2922","accept","tcp","httpd","1.64789338E9","2922","","10.1.0.4","80","185.254.196.223","","32796"
"2923","accept","tcp","httpd","1.64789338E9","2923","","10.1.0.4","80","185.254.196.223","","33990"
"2924","accept","tls","httpd","1.64789363E9","2924","","10.1.0.4","443","147.182.159.69","","47154"
"2925","accept","tcp","smbd","1.64789414E9","2925","","10.1.0.4","445","196.221.206.118","","63728"
"2926","accept","tcp","smbd","1.64789414E9","2926","","10.1.0.4","445","196.221.206.118","","63732"
"2927","accept","tcp","smbd","1.64789414E9","2927","","10.1.0.4","445","196.221.206.118","","63762"
"2928","accept","tcp","smbd","1.64789427E9","2928","","10.1.0.4","445","196.221.206.118","","64333"
"2929","accept","tcp","smbd","1.64789427E9","2929","","10.1.0.4","445","196.221.206.118","","64475"
"2930","accept","tcp","httpd","1.64789542E9","2930","","10.1.0.4","80","45.146.165.37","","54646"
"2931","accept","tcp","smbd","1.64789606E9","2931","","10.1.0.4","445","95.152.62.172","","5393"
"2932","accept","tcp","smbd","1.64789606E9","2932","","10.1.0.4","445","95.152.62.172","","5477"
"2933","accept","tcp","smbd","1.64789606E9","2933","","10.1.0.4","445","95.152.62.172","","5499"
"2934","accept","tcp","smbd","1.64789606E9","2934","","10.1.0.4","445","95.152.62.172","","5491"
"2935","accept","tcp","smbd","1.64789606E9","2935","","10.1.0.4","445","95.152.62.172","","4785"
"2936","accept","tcp","httpd","1.64789619E9","2936","","10.1.0.4","80","209.17.96.178","","56631"
"2937","accept","tcp","smbd","1.64789632E9","2937","","10.1.0.4","445","37.157.219.254","","54597"
"2938","accept","tcp","smbd","1.64789632E9","2938","","10.1.0.4","445","37.157.219.254","","54638"
"2939","accept","tcp","httpd","1.64789658E9","2939","","10.1.0.4","80","185.180.143.138","","53562"
"2940","accept","tcp","httpd","1.64789658E9","2940","","10.1.0.4","80","38.68.41.110","","63433"
"2941","accept","tcp","httpd","1.64789658E9","2941","","10.1.0.4","80","38.68.41.110","","63488"
"2942","accept","tls","httpd","1.64789683E9","2942","","10.1.0.4","443","193.118.53.202","","42708"
"2943","accept","tcp","httpd","1.64789773E9","2943","","10.1.0.4","80","20.113.32.237","","56566"
"2944","accept","tcp","httpd","1.64789773E9","2944","","10.1.0.4","80","20.113.32.237","","56573"
"2945","accept","tcp","httpd","1.64789786E9","2945","","10.1.0.4","80","74.208.54.92","","65131"
"2946","accept","tcp","smbd","1.64789824E9","2946","","10.1.0.4","445","14.164.154.45","","57970"
"2947","accept","tcp","smbd","1.64789824E9","2947","","10.1.0.4","445","14.164.154.45","","57987"
"2948","accept","tcp","smbd","1.64789837E9","2948","","10.1.0.4","445","14.164.154.45","","54836"
"2949","accept","tcp","smbd","1.64789837E9","2949","","10.1.0.4","445","78.85.36.18","","61158"
"2950","accept","tcp","smbd","1.64789837E9","2950","","10.1.0.4","445","14.164.154.45","","54962"
"2951","accept","tcp","smbd","1.6478985E9","2951","","10.1.0.4","445","78.85.36.18","","51943"
"2952","accept","tcp","smbd","1.6478985E9","2952","","10.1.0.4","445","78.85.36.18","","51979"
"2953","accept","tcp","smbd","1.6478985E9","2953","","10.1.0.4","445","78.85.36.18","","52854"
"2954","accept","tcp","smbd","1.6478985E9","2954","","10.1.0.4","445","78.85.36.18","","53069"
"2955","accept","tls","httpd","1.6478985E9","2955","","10.1.0.4","443","209.17.96.210","","52091"
"2956","accept","tcp","httpd","1.64789862E9","2956","","10.1.0.4","80","23.147.229.15","","60694"
"2957","accept","tcp","httpd","1.64789862E9","2957","","10.1.0.4","80","23.147.229.15","","61992"
"2958","accept","tcp","httpd","1.64789914E9","2958","","10.1.0.4","80","23.147.229.15","","63042"
"2959","accept","tcp","httpd","1.64789914E9","2959","","10.1.0.4","80","23.147.229.15","","63074"
"2960","accept","tcp","httpd","1.64789965E9","2960","","10.1.0.4","80","45.146.165.37","","45642"
"2961","accept","tcp","smbd","1.64789965E9","2961","","10.1.0.4","445","125.76.246.24","","49617"
"2962","accept","tcp","smbd","1.64789965E9","2962","","10.1.0.4","445","125.76.246.24","","49824"
"2963","accept","tcp","httpd","1.6478999E9","2963","","10.1.0.4","80","209.17.97.18","","32915"
"2964","accept","tcp","httpd","1.64790054E9","2964","","10.1.0.4","80","192.241.216.78","","41706"
"2965","accept","tcp","httpd","1.6479008E9","2965","","10.1.0.4","80","40.121.232.65","","49633"
"2966","accept","tcp","httpd","1.64790093E9","2966","","10.1.0.4","80","40.121.232.65","","55766"
"2967","accept","tcp","httpd","1.64790131E9","2967","","10.1.0.4","80","23.82.140.200","","64151"
"2968","accept","tcp","httpd","1.64790182E9","2968","","10.1.0.4","80","45.227.254.55","","20275"
"2969","accept","tcp","httpd","1.64790182E9","2969","","10.1.0.4","80","45.227.254.55","","58499"
"2970","accept","tcp","httpd","1.64790221E9","2970","","10.1.0.4","80","45.146.165.37","","57576"
"2971","accept","tcp","smbd","1.64790259E9","2971","","10.1.0.4","445","212.142.158.143","","3686"
"2972","accept","tcp","smbd","1.64790259E9","2972","","10.1.0.4","445","212.142.158.143","","3720"
"2973","accept","tcp","smbd","1.64790285E9","2973","","10.1.0.4","445","196.31.140.166","","60159"
"2974","accept","tcp","smbd","1.64790298E9","2974","","10.1.0.4","445","196.31.140.166","","52308"
"2975","accept","tcp","smbd","1.64790298E9","2975","","10.1.0.4","445","196.31.140.166","","52387"
"2976","accept","tcp","smbd","1.6479031E9","2976","","10.1.0.4","445","196.31.140.166","","63805"
"2977","accept","tcp","smbd","1.6479031E9","2977","","10.1.0.4","445","196.31.140.166","","64106"
"2978","accept","tcp","smbd","1.64790336E9","2978","","10.1.0.4","445","103.105.33.101","","25185"
"2979","accept","tcp","smbd","1.64790349E9","2979","","10.1.0.4","445","103.105.33.101","","25186"
"2980","accept","tcp","smbd","1.64790349E9","2980","","10.1.0.4","445","103.105.33.101","","25187"
"2981","accept","tcp","smbd","1.64790349E9","2981","","10.1.0.4","445","103.105.33.101","","25188"
"2982","accept","tcp","smbd","1.64790349E9","2982","","10.1.0.4","445","103.105.33.101","","25189"
"2983","accept","tcp","smbd","1.64790349E9","2983","","10.1.0.4","445","103.105.33.101","","25190"
"2984","accept","tcp","httpd","1.64790413E9","2984","","10.1.0.4","80","185.254.196.223","","37242"
"2985","accept","tcp","httpd","1.64790413E9","2985","","10.1.0.4","80","185.254.196.223","","38466"
"2986","accept","tcp","smbd","1.64790464E9","2986","","10.1.0.4","445","189.243.175.126","","27311"
"2987","accept","tcp","smbd","1.64790477E9","2987","","10.1.0.4","445","189.243.175.126","","50152"
"2988","accept","tcp","smbd","1.64790477E9","2988","","10.1.0.4","445","189.243.175.126","","2460"
"2989","accept","tcp","smbd","1.6479049E9","2989","","10.1.0.4","445","189.243.175.126","","9820"
"2990","accept","tcp","smbd","1.6479049E9","2990","","10.1.0.4","445","189.243.175.126","","46543"
"2991","accept","tcp","httpd","1.64790502E9","2991","","10.1.0.4","80","162.142.125.220","","44312"
"2992","accept","tcp","httpd","1.64790502E9","2992","","10.1.0.4","80","162.142.125.220","","37338"
"2993","accept","tcp","httpd","1.64790502E9","2993","","10.1.0.4","80","162.142.125.220","","59124"
"2994","accept","tcp","httpd","1.64790502E9","2994","","10.1.0.4","80","162.142.125.220","","60686"
"2995","accept","tcp","httpd","1.64790515E9","2995","","10.1.0.4","80","20.55.53.144","","59316"
"2996","accept","tcp","httpd","1.64790541E9","2996","","10.1.0.4","80","20.106.219.151","","50428"
"2997","accept","tcp","httpd","1.64790579E9","2997","","10.1.0.4","80","104.140.188.14","","54668"
"2998","accept","tcp","smbd","1.64790605E9","2998","","10.1.0.4","445","167.248.133.117","","41160"
"2999","accept","tcp","smbd","1.64790605E9","2999","","10.1.0.4","445","167.248.133.117","","42160"
"3000","accept","tcp","httpd","1.64790733E9","3000","","10.1.0.4","80","23.95.100.141","","34836"
"3001","accept","tcp","smbd","1.64790784E9","3001","","10.1.0.4","445","136.233.15.171","","64398"
"3002","accept","tcp","smbd","1.64790797E9","3002","","10.1.0.4","445","136.233.15.171","","54664"
"3003","accept","tcp","smbd","1.64790797E9","3003","","10.1.0.4","445","136.233.15.171","","54698"
"3004","accept","tcp","smbd","1.6479081E9","3004","","10.1.0.4","445","136.233.15.171","","64000"
"3005","accept","tcp","smbd","1.6479081E9","3005","","10.1.0.4","445","136.233.15.171","","64274"
"3006","accept","tcp","smbd","1.6479081E9","3006","","10.1.0.4","445","213.194.120.2","","56748"
"3007","accept","tcp","smbd","1.64790822E9","3007","","10.1.0.4","445","213.194.120.2","","51865"
"3008","accept","tcp","smbd","1.64790822E9","3008","","10.1.0.4","445","213.194.120.2","","51885"
"3009","accept","tcp","smbd","1.64790835E9","3009","","10.1.0.4","445","213.194.120.2","","64560"
"3010","accept","tcp","smbd","1.64790835E9","3010","","10.1.0.4","445","213.194.120.2","","64655"
"3011","accept","tcp","smbd","1.64790874E9","3011","","10.1.0.4","445","45.231.128.168","","60296"
"3012","accept","tcp","smbd","1.64790874E9","3012","","10.1.0.4","445","45.231.128.168","","61694"
"3013","accept","tcp","httpd","1.64790886E9","3013","","10.1.0.4","80","184.105.247.254","","48016"
"3014","accept","tcp","smbd","1.64791014E9","3014","","10.1.0.4","445","37.99.120.213","","43640"
"3015","accept","tcp","smbd","1.64791027E9","3015","","10.1.0.4","445","95.50.170.161","","58424"
"3016","accept","tcp","smbd","1.64791027E9","3016","","10.1.0.4","445","41.222.249.238","","61722"
"3017","accept","tcp","smbd","1.64791027E9","3017","","10.1.0.4","445","37.99.120.213","","5001"
"3018","accept","tcp","smbd","1.64791027E9","3018","","10.1.0.4","445","37.99.120.213","","12770"
"3019","accept","tcp","smbd","1.6479104E9","3019","","10.1.0.4","445","103.155.106.34","","50560"
"3020","accept","tcp","smbd","1.6479104E9","3020","","10.1.0.4","445","37.99.120.213","","39664"
"3021","accept","tcp","smbd","1.6479104E9","3021","","10.1.0.4","445","37.99.120.213","","30573"
"3022","accept","tcp","smbd","1.6479104E9","3022","","10.1.0.4","445","218.83.229.82","","7498"
"3023","accept","tcp","smbd","1.64791053E9","3023","","10.1.0.4","445","95.50.170.161","","52744"
"3024","accept","tcp","smbd","1.64791053E9","3024","","10.1.0.4","445","103.155.106.34","","57800"
"3025","accept","tcp","smbd","1.64791053E9","3025","","10.1.0.4","445","103.155.106.34","","57845"
"3026","accept","tcp","smbd","1.64791053E9","3026","","10.1.0.4","445","103.155.106.34","","58714"
"3027","accept","tcp","smbd","1.64791053E9","3027","","10.1.0.4","445","103.155.106.34","","58948"
"3028","accept","tcp","smbd","1.64791053E9","3028","","10.1.0.4","445","41.222.249.238","","8812"
"3029","accept","tcp","smbd","1.64791053E9","3029","","10.1.0.4","445","171.224.180.198","","62053"
"3030","accept","tcp","httpd","1.64791053E9","3030","","10.1.0.4","80","116.128.224.165","","45608"
"3031","accept","tcp","httpd","1.64791053E9","3031","","10.1.0.4","80","116.128.224.165","","45636"
"3032","accept","tcp","smbd","1.64791053E9","3032","","10.1.0.4","445","95.50.170.161","","52885"
"3033","accept","tcp","smbd","1.64791053E9","3033","","10.1.0.4","445","95.50.170.161","","52886"
"3034","accept","tcp","smbd","1.64791053E9","3034","","10.1.0.4","445","95.50.170.161","","52923"
"3035","accept","tcp","smbd","1.64791053E9","3035","","10.1.0.4","445","95.50.170.161","","52924"
"3036","accept","tcp","smbd","1.64791053E9","3036","","10.1.0.4","445","95.50.170.161","","52926"
"3037","accept","tcp","smbd","1.64791053E9","3037","","10.1.0.4","445","41.222.249.238","","55972"
"3038","accept","tcp","smbd","1.64791053E9","3038","","10.1.0.4","445","41.222.249.238","","9057"
"3039","accept","tcp","smbd","1.64791053E9","3039","","10.1.0.4","445","218.83.229.82","","16522"
"3040","accept","tcp","smbd","1.64791053E9","3040","","10.1.0.4","445","218.83.229.82","","16537"
"3041","accept","tcp","smbd","1.64791053E9","3041","","10.1.0.4","445","41.222.249.238","","56012"
"3042","accept","tcp","smbd","1.64791053E9","3042","","10.1.0.4","445","41.222.249.238","","56018"
"3043","accept","tcp","smbd","1.64791053E9","3043","","10.1.0.4","445","41.222.249.238","","9131"
"3044","accept","tcp","smbd","1.64791066E9","3044","","10.1.0.4","445","171.224.180.198","","60215"
"3045","accept","tcp","smbd","1.64791066E9","3045","","10.1.0.4","445","171.224.180.198","","17071"
"3046","accept","tcp","httpd","1.64791066E9","3046","","10.1.0.4","80","20.112.97.199","","56243"
"3047","accept","tcp","httpd","1.64791066E9","3047","","10.1.0.4","80","20.112.97.199","","56559"
"3048","accept","tcp","smbd","1.64791078E9","3048","","10.1.0.4","445","171.224.180.198","","28517"
"3049","accept","tcp","smbd","1.64791078E9","3049","","10.1.0.4","445","171.224.180.198","","51020"
"3050","accept","tcp","httpd","1.64791078E9","3050","","10.1.0.4","80","20.51.230.112","","63675"
"3051","accept","tls","httpd","1.64791078E9","3051","","10.1.0.4","443","20.51.230.112","","63741"
"3052","accept","tls","httpd","1.64791091E9","3052","","10.1.0.4","443","218.60.2.173","","62376"
"3053","accept","tls","httpd","1.64791091E9","3053","","10.1.0.4","443","218.60.2.173","","62630"
"3054","accept","tls","httpd","1.64791091E9","3054","","10.1.0.4","443","218.60.2.173","","62854"
"3055","accept","tls","httpd","1.64791091E9","3055","","10.1.0.4","443","218.60.2.173","","63076"
"3056","accept","tls","httpd","1.64791091E9","3056","","10.1.0.4","443","218.60.2.173","","63300"
"3057","accept","tls","httpd","1.64791091E9","3057","","10.1.0.4","443","218.60.2.173","","63498"
"3058","accept","tcp","smbd","1.64791091E9","3058","","10.1.0.4","445","138.0.4.30","","49440"
"3059","accept","tcp","smbd","1.64791091E9","3059","","10.1.0.4","445","138.0.4.30","","49571"
"3060","accept","tcp","smbd","1.64791104E9","3060","","10.1.0.4","445","116.96.78.85","","46328"
"3061","accept","tcp","smbd","1.64791104E9","3061","","10.1.0.4","445","116.96.78.85","","29777"
"3062","accept","tcp","smbd","1.64791104E9","3062","","10.1.0.4","445","116.96.78.85","","49665"
"3063","accept","tcp","smbd","1.64791117E9","3063","","10.1.0.4","445","116.96.78.85","","47741"
"3064","accept","tcp","smbd","1.64791117E9","3064","","10.1.0.4","445","116.96.78.85","","14854"
"3065","accept","tls","httpd","1.64791245E9","3065","","10.1.0.4","443","185.220.205.196","","59674"
"3066","accept","tcp","httpd","1.64791309E9","3066","","10.1.0.4","80","34.140.248.32","","53982"
"3067","accept","tcp","httpd","1.64791309E9","3067","","10.1.0.4","80","35.233.62.116","","43760"
"3068","accept","tcp","smbd","1.64791334E9","3068","","10.1.0.4","445","189.223.26.239","","56775"
"3069","accept","tcp","smbd","1.64791347E9","3069","","10.1.0.4","445","189.223.26.239","","51973"
"3070","accept","tcp","smbd","1.64791347E9","3070","","10.1.0.4","445","189.223.26.239","","51977"
"3071","accept","tls","httpd","1.6479136E9","3071","","10.1.0.4","443","147.78.47.3","","49736"
"3072","accept","tls","httpd","1.6479136E9","3072","","10.1.0.4","443","147.78.47.3","","49888"
"3073","accept","tcp","smbd","1.6479136E9","3073","","10.1.0.4","445","189.223.26.239","","64804"
"3074","accept","tcp","smbd","1.6479136E9","3074","","10.1.0.4","445","189.223.26.239","","64828"
"3075","accept","tls","httpd","1.64791373E9","3075","","10.1.0.4","443","93.95.230.253","","58506"
